benchId,benchName,variant,machineSku,architecture,configuration,timestamp,iterations,repetition,meanNs,allocBytes,gen0,heapDeltaBytes,counter,counterLabel,status
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:27.6218299+00:00,5000,2,173460.92,10113576,6,1542344,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:28.7419177+00:00,5000,3,183222.24,10257352,6,1563360,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:29.9376802+00:00,5000,4,195217.96,10244672,6,1331304,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:31.2881901+00:00,5000,0,56070.44,5096744,1,1789440,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:31.8253821+00:00,5000,1,59093.88,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:32.3805896+00:00,5000,2,59173.72,5096744,1,1789480,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:32.9450154+00:00,5000,3,60974.20,5096744,1,1789432,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:33.5297338+00:00,5000,4,63309.04,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:37.8817576+00:00,5000,0,254631.06,10207256,6,1452840,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:39.5415631+00:00,5000,1,268360.08,10268800,6,1344000,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:41.2866924+00:00,5000,2,278922.22,10207984,6,760008,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:43.0857466+00:00,5000,3,289229.14,10289384,6,1935576,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:44.9747988+00:00,5000,4,302711.52,10104856,6,1694968,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:51.2192968+00:00,5000,0,328845.80,10278352,6,1908664,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:53.3785410+00:00,5000,1,344433.34,10256936,6,1782224,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:55.6040135+00:00,5000,2,354454.94,10113304,6,1525232,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:04:57.8976276+00:00,5000,3,364729.46,10519104,6,1669184,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:00.2990385+00:00,5000,4,382817.76,10113576,6,1240936,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:10.7605896+00:00,5000,0,27453.26,5096824,1,1789232,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:10.9531098+00:00,5000,1,29750.16,5097088,1,1789608,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:11.1248331+00:00,5000,2,30324.78,5096824,1,1789544,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:11.3128790+00:00,5000,3,32124.72,5096824,1,1781464,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:11.4977132+00:00,5000,4,30797.06,5096824,1,1789712,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:12.6196759+00:00,5000,0,54723.02,10381264,6,1444320,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:12.9738265+00:00,5000,1,65439.74,10308656,6,1352192,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:13.3975654+00:00,5000,2,76577.24,10208304,6,760224,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:13.8488518+00:00,5000,3,79058.08,10281976,5,2031336,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:14.4284935+00:00,5000,4,99334.82,10088608,6,1491624,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:16.5699177+00:00,5000,0,134313.72,10195392,6,1826728,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:17.4525535+00:00,5000,1,146231.40,10256936,6,1782248,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:18.4098493+00:00,5000,2,157880.38,10113576,6,1533424,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:19.4954405+00:00,5000,3,179743.66,10257352,6,1547024,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:20.6111162+00:00,5000,4,182329.24,10244672,6,1314920,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:21.7505115+00:00,5000,0,53907.22,5096744,1,1789384,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:22.2590525+00:00,5000,1,54388.84,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:22.7902945+00:00,5000,2,56710.50,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:23.3326942+00:00,5000,3,58107.76,5096744,1,1789432,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:23.8925933+00:00,5000,4,60585.16,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:27.9792015+00:00,5000,0,248690.02,10207256,6,1452880,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:29.5810844+00:00,5000,1,257388.86,10268800,6,1343896,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:31.2541112+00:00,5000,2,268533.10,10207984,6,760008,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:32.9926037+00:00,5000,3,278771.90,10289384,6,1935616,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:34.8407970+00:00,5000,4,295716.58,10104856,6,1694984,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:40.9425953+00:00,5000,0,328060.58,10277520,6,2013664,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:43.0506503+00:00,5000,1,332982.54,10257216,6,1879496,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:45.2180139+00:00,5000,2,343494.98,10113304,6,1630648,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:47.4691180+00:00,5000,3,356413.42,10519104,6,1791144,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:05:49.8384584+00:00,5000,4,376535.76,10113992,6,1394992,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:02.2646168+00:00,5000,0,28601.78,5096824,1,1789688,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:02.4600182+00:00,5000,1,30656.88,5097088,1,1789784,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:02.6304362+00:00,5000,2,30745.72,5096824,1,1781200,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:02.8004918+00:00,5000,3,29571.48,5096824,1,1789712,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:02.9745046+00:00,5000,4,29556.30,5096824,1,1781464,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:04.1988937+00:00,5000,0,73895.20,10214272,6,1444624,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:04.6751489+00:00,5000,1,84535.22,10301912,6,1360376,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:05.2259385+00:00,5000,2,95282.50,10208304,6,768584,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:05.7828693+00:00,5000,3,93742.82,10281976,5,2047520,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:06.4769153+00:00,5000,4,116367.28,10088528,6,1524104,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:09.0454683+00:00,5000,0,148143.40,10195392,6,1842792,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:10.0734413+00:00,5000,1,170665.52,10256936,6,1798608,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:11.3716452+00:00,5000,2,208045.82,10113992,6,1541896,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:12.7597669+00:00,5000,3,223520.06,10256936,6,1563448,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:14.2573002+00:00,5000,4,240575.64,10244672,6,1339160,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:15.6193305+00:00,5000,0,68505.84,5096744,1,1789280,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:16.3179963+00:00,5000,1,71152.34,5096744,1,1789480,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:17.0181738+00:00,5000,2,69958.42,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:17.7402584+00:00,5000,3,71340.46,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:18.4942100+00:00,5000,4,76680.92,5096744,1,1789480,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:23.4194350+00:00,5000,0,262304.78,10207256,6,1452848,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:25.1073978+00:00,5000,1,269683.54,10268800,6,1344032,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:26.8727370+00:00,5000,2,281534.36,10207984,6,760008,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:28.7174771+00:00,5000,3,293932.70,10290216,6,1854960,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:30.6613366+00:00,5000,4,309486.62,10104856,6,1630288,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:36.6918949+00:00,5000,0,339209.86,10277520,6,1972984,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:38.9157164+00:00,5000,1,351074.86,10257352,6,1847264,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:41.2124228+00:00,5000,2,363376.86,10113992,6,1597984,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:43.5609276+00:00,5000,3,370402.56,10519104,6,1759688,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:06:46.0059430+00:00,5000,4,386446.38,10113304,6,1346416,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:00.7822617+00:00,5000,0,28301.38,5096824,1,1789232,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:00.9706359+00:00,5000,1,29156.62,5097088,1,1789784,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:01.1365781+00:00,5000,2,30189.06,5096824,1,1789424,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:01.3072933+00:00,5000,3,29608.96,5096824,1,1789712,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:01.4863622+00:00,5000,4,29268.08,5096824,1,1781464,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:02.6342746+00:00,5000,0,63019.38,10288288,6,1452680,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:03.0335371+00:00,5000,1,72288.90,10310768,6,1360408,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:03.5050563+00:00,5000,2,83679.76,10208304,6,768624,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:03.9992718+00:00,5000,3,85339.54,10281976,5,2054552,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:04.6262938+00:00,5000,4,107221.52,10088608,6,1524256,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:06.5286424+00:00,5000,0,106103.26,10195392,6,1842808,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:07.2210743+00:00,5000,1,117798.56,10256936,6,1798528,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:07.9917572+00:00,5000,2,127806.00,10113992,6,1533808,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:08.8432440+00:00,5000,3,142866.88,10256936,6,1563472,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:09.7785899+00:00,5000,4,156058.66,10244672,6,1339152,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:11.0282936+00:00,5000,0,46571.00,5096744,1,1789360,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:11.4398906+00:00,5000,1,47830.80,5096744,1,1789280,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:11.8742164+00:00,5000,2,50854.00,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:12.3103080+00:00,5000,3,49752.58,5096744,1,1789280,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:12.7678516+00:00,5000,4,52190.32,5096744,1,1789280,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:16.1552572+00:00,5000,0,200556.98,10207256,6,1452824,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:17.4636125+00:00,5000,1,213330.60,10268800,6,1344024,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:18.8379647+00:00,5000,2,223382.10,10207984,6,760440,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:20.2870160+00:00,5000,3,234646.82,10289384,6,1765744,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:21.8173577+00:00,5000,4,246533.26,10104856,6,1532968,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:26.9712407+00:00,5000,0,47866.88,10277520,6,1892144,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:27.2876441+00:00,5000,1,58634.14,10256936,6,1766184,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:27.6793853+00:00,5000,2,68306.84,10113576,6,1516984,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:28.1465680+00:00,5000,3,82123.82,10519104,6,1657696,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:28.7056939+00:00,5000,4,97750.84,10113576,6,1217160,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:29.9539245+00:00,5000,0,28045.26,5096824,1,1789688,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:30.1407197+00:00,5000,1,28394.72,5097088,1,1781072,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:30.3168867+00:00,5000,2,31745.68,5096824,1,1789544,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:30.4991594+00:00,5000,3,32135.84,5096824,1,1806032,0,,ok
M4,Dispatch_Switch_Cold,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:30.6848947+00:00,5000,4,31932.12,5096824,1,1789712,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:31.7774571+00:00,5000,0,51443.60,10462576,6,1461160,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:32.1283778+00:00,5000,1,64675.06,10435376,6,1352304,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:32.5156658+00:00,5000,2,70973.56,10212640,6,760232,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:32.9411921+00:00,5000,3,76192.88,10282392,5,2047824,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:33.4933910+00:00,5000,4,94749.04,10089024,6,1516904,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:35.1395898+00:00,5000,0,102302.82,10195808,6,1843128,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:35.8081543+00:00,5000,1,114349.28,10257352,6,1798784,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:36.5976040+00:00,5000,2,130329.50,10113576,6,1542344,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:37.4256336+00:00,5000,3,139595.48,10257352,6,1563344,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:38.3402883+00:00,5000,4,152552.86,10244672,6,1331280,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:39.3370511+00:00,5000,0,52572.40,5096744,1,1789384,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:39.7850736+00:00,5000,1,51780.46,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:40.2510949+00:00,5000,2,52409.18,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:40.7152002+00:00,5000,3,52680.14,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:41.1972719+00:00,5000,4,54779.56,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:44.7114617+00:00,5000,0,217469.20,10207256,6,1452848,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:46.1318680+00:00,5000,1,230765.42,10268800,6,1344032,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:47.6286755+00:00,5000,2,243268.30,10207984,6,768192,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:49.0262250+00:00,5000,3,220605.90,10281736,5,2054552,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:50.6727528+00:00,5000,4,265139.78,10022728,6,1491072,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:56.0750008+00:00,5000,0,301865.88,10195392,6,1842408,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:07:58.0132911+00:00,5000,1,311194.32,10256936,6,1798152,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:08:00.0650689+00:00,5000,2,329815.16,10113992,6,1541640,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-26T18:08:02.1587250+00:00,5000,3,334489.78,10519104,6,1694112,0,,ok
