benchId,benchName,variant,machineSku,architecture,configuration,timestamp,iterations,repetition,meanNs,allocBytes,gen0,heapDeltaBytes,counter,counterLabel,status
M3,Mount_Leaf_ThreeCallbacks,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:13.1919717+00:00,5000,3,400078.36,44443800,13,4358984,0,,ok
M3,Mount_Leaf_ThreeCallbacks,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:15.9858400+00:00,5000,4,535056.62,45951392,12,5753016,0,,ok
M3,Mount_Leaf_ThreeCallbacks,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:22.4712229+00:00,5000,0,232086.12,44546808,13,4094144,0,,ok
M3,Mount_Leaf_ThreeCallbacks,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:23.9053311+00:00,5000,1,279013.40,44443528,13,3301928,0,,ok
M3,Mount_Leaf_ThreeCallbacks,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:25.6844901+00:00,5000,2,345029.10,44710480,13,3318696,0,,ok
M3,Mount_Leaf_ThreeCallbacks,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:27.7939795+00:00,5000,3,410231.60,44608560,13,2589464,0,,ok
M3,Mount_Leaf_ThreeCallbacks,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:30.2895142+00:00,5000,4,485817.34,44472392,12,3805104,0,,ok
M4,Dispatch_Switch_Cold,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:34.6440219+00:00,5000,0,55890.36,5097008,1,1625480,0,,ok
M4,Dispatch_Switch_Cold,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:34.9466159+00:00,5000,1,57056.88,5096744,1,1789144,0,,ok
M4,Dispatch_Switch_Cold,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:35.2567855+00:00,5000,2,57573.24,5096744,1,1789408,0,,ok
M4,Dispatch_Switch_Cold,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:35.5923559+00:00,5000,3,60691.70,5096744,1,1789408,0,,ok
M4,Dispatch_Switch_Cold,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:35.9461961+00:00,5000,4,61965.36,5097008,1,1789672,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:38.2163974+00:00,5000,0,114575.34,10008000,6,1125664,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:38.8839039+00:00,5000,1,127133.36,10348096,6,1278456,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:39.6524897+00:00,5000,2,144307.06,9844056,6,694456,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:40.4645946+00:00,5000,3,150197.62,10328240,5,1907312,0,,ok
M4,Dispatch_Switch_Cold,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:41.4612353+00:00,5000,4,180968.80,10216920,6,1868512,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:43.9860693+00:00,5000,0,118656.58,10336168,6,2195208,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:44.7184799+00:00,5000,1,137676.02,9987144,6,1733040,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:45.5234086+00:00,5000,2,148371.76,10171672,6,1475688,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:46.4678965+00:00,5000,3,172304.54,10315304,6,1833288,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:47.7362015+00:00,5000,4,219528.24,9975152,6,1281424,0,,ok
M5,Dispatch_Switch_Warm,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:49.4076655+00:00,5000,0,55356.86,5096744,1,1789360,0,,ok
M5,Dispatch_Switch_Warm,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:49.7114198+00:00,5000,1,57008.22,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:50.0273517+00:00,5000,2,58097.04,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:50.3577253+00:00,5000,3,61254.32,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:50.6986452+00:00,5000,4,61813.66,5096744,1,1789408,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:52.9111816+00:00,5000,0,115357.70,10008000,6,1124952,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:53.5708847+00:00,5000,1,125482.44,10315304,6,1253720,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:54.3372678+00:00,5000,2,144829.12,9844472,6,686464,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:55.1542461+00:00,5000,3,149766.24,10328240,5,1883256,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:56.1788682+00:00,5000,4,185100.48,10151360,6,1811184,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:58.7895056+00:00,5000,0,122063.62,10335888,6,2170712,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:55:59.4763476+00:00,5000,1,128961.52,9987416,6,1716384,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:00.2606361+00:00,5000,2,144610.70,10172360,6,1459904,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:01.1700186+00:00,5000,3,165398.78,10577472,6,1940272,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:02.2298955+00:00,5000,4,191444.26,9844056,6,1183144,0,,ok
M6,Dispatch_ExternalType,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:04.4110181+00:00,5000,0,86628.40,3771744,1,1575536,0,,ok
M6,Dispatch_ExternalType,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:04.8697967+00:00,5000,1,87711.56,3771744,1,1575584,0,,ok
M6,Dispatch_ExternalType,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:05.3315163+00:00,5000,2,87609.10,3771744,1,1575584,0,,ok
M6,Dispatch_ExternalType,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:05.8017042+00:00,5000,3,88060.54,3771744,1,1575584,0,,ok
M6,Dispatch_ExternalType,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:06.2806800+00:00,5000,4,88960.60,3771744,1,1575584,0,,ok
M6,Dispatch_ExternalType,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:07.7228118+00:00,5000,0,91618.76,4694952,2,1155120,0,,ok
M6,Dispatch_ExternalType,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:08.2269851+00:00,5000,1,96147.16,4858896,2,1483080,0,,ok
M6,Dispatch_ExternalType,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:08.7158785+00:00,5000,2,93157.02,4694952,2,1319136,0,,ok
M6,Dispatch_ExternalType,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:09.2532212+00:00,5000,3,100499.88,4858896,2,1483080,0,,ok
M6,Dispatch_ExternalType,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:09.7921837+00:00,5000,4,98672.52,4858896,2,1483080,0,,ok
M6,Dispatch_ExternalType,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:11.2791064+00:00,5000,0,93523.62,4858896,2,1483104,0,,ok
M6,Dispatch_ExternalType,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:11.7714552+00:00,5000,1,94832.62,4858896,2,1483080,0,,ok
M6,Dispatch_ExternalType,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:12.2793938+00:00,5000,2,97325.06,4694952,2,1319136,0,,ok
M6,Dispatch_ExternalType,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:12.7808814+00:00,5000,3,95234.70,4858896,2,1483080,0,,ok
M6,Dispatch_ExternalType,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:13.3054568+00:00,5000,4,98866.14,4858896,2,1483008,0,,ok
M7,Update_NoChange,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:34.6494327+00:00,5000,0,1410294.44,122842600,8,10892536,0,,ok
M7,Update_NoChange,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:41.7878990+00:00,5000,1,1419013.62,122842600,8,16385600,0,,ok
M7,Update_NoChange,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:48.9171634+00:00,5000,2,1416106.36,122842600,8,12976120,0,,ok
M7,Update_NoChange,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:56:56.0393538+00:00,5000,3,1413930.50,122842600,8,15197696,0,,ok
M7,Update_NoChange,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:03.2371812+00:00,5000,4,1427416.48,122842600,8,13749096,0,,ok
M7,Update_NoChange,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:04.0326061+00:00,5000,0,29333.98,779584,0,797720,0,,ok
M7,Update_NoChange,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:04.2027099+00:00,5000,1,27837.70,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:04.3756550+00:00,5000,2,28038.66,779584,0,797688,0,,ok
M7,Update_NoChange,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:04.5492841+00:00,5000,3,28206.82,943528,0,961568,0,,ok
M7,Update_NoChange,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:04.7250028+00:00,5000,4,28266.36,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:05.3136647+00:00,5000,0,27956.14,779584,0,797720,0,,ok
M7,Update_NoChange,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:05.4860668+00:00,5000,1,28176.32,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:05.6581153+00:00,5000,2,28083.02,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:05.8330777+00:00,5000,3,28411.84,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:06.0071166+00:00,5000,4,28157.48,943528,0,961568,0,,ok
M8,Update_OneLeafChanged,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:06.3543607+00:00,5000,0,11922.34,1019536,0,1036216,0,,ok
M8,Update_OneLeafChanged,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:06.4445235+00:00,5000,1,12085.58,1019536,0,1036152,0,,ok
M8,Update_OneLeafChanged,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:06.5333849+00:00,5000,2,11788.54,1019536,0,1036152,0,,ok
M8,Update_OneLeafChanged,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:06.6230118+00:00,5000,3,11918.04,1019536,0,1036152,0,,ok
M8,Update_OneLeafChanged,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:06.7147978+00:00,5000,4,12108.16,1019536,0,1036152,0,,ok
M8,Update_OneLeafChanged,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:07.0774960+00:00,5000,0,14433.54,2123320,0,2138232,0,,ok
M8,Update_OneLeafChanged,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:07.1720244+00:00,5000,1,12523.48,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:07.2654741+00:00,5000,2,12406.36,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:07.3589488+00:00,5000,3,12536.64,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:07.4545667+00:00,5000,4,12496.80,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:07.8181099+00:00,5000,0,12763.00,2123320,0,2138232,0,,ok
M8,Update_OneLeafChanged,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:07.9121219+00:00,5000,1,12605.92,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:08.0067046+00:00,5000,2,12676.52,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:08.1016162+00:00,5000,3,12605.00,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:57:08.1991830+00:00,5000,4,12648.88,2123320,0,2138168,0,,ok
M10,EventHandlerState_Alloc,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:57.4566493+00:00,1000,0,100640.00,3204712,0,3215168,0,,ok
M10,EventHandlerState_Alloc,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:57.6207445+00:00,1000,1,99496.60,2999496,0,3018600,0,,ok
M10,EventHandlerState_Alloc,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:57.7357208+00:00,1000,2,101217.30,3204712,0,3223808,0,,ok
M10,EventHandlerState_Alloc,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:57.8509789+00:00,1000,3,98710.30,2999496,0,3018600,0,,ok
M10,EventHandlerState_Alloc,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:57.9593361+00:00,1000,4,92443.20,3204712,0,3223808,0,,ok
M10,EventHandlerState_Alloc,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:58.5254402+00:00,1000,0,128987.50,4158632,0,4185584,0,,ok
M10,EventHandlerState_Alloc,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:58.6757060+00:00,1000,1,130104.40,3871496,0,3906680,0,,ok
M10,EventHandlerState_Alloc,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:58.8230586+00:00,1000,2,124264.60,4158632,0,4185664,0,,ok
M10,EventHandlerState_Alloc,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:58.9731636+00:00,1000,3,124448.40,3871496,0,3898544,0,,ok
M10,EventHandlerState_Alloc,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:59.1133158+00:00,1000,4,111796.40,4120296,0,4144432,0,,ok
M10,EventHandlerState_Alloc,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:59.5717362+00:00,1000,0,104495.10,3832336,0,3857352,0,,ok
M10,EventHandlerState_Alloc,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:59.6897491+00:00,1000,1,98105.30,4203328,0,4225728,0,,ok
M10,EventHandlerState_Alloc,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:59.8126026+00:00,1000,2,100270.20,3640944,0,3659992,0,,ok
M10,EventHandlerState_Alloc,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:58:59.9302267+00:00,1000,3,91540.00,3583496,0,3602456,0,,ok
M10,EventHandlerState_Alloc,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:00.0519851+00:00,1000,4,95382.40,3624560,0,3643552,0,,ok
M11,ModifierEHS_Frequency,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:00.1696545+00:00,1000,0,85.80,40,0,456,0,,ok
M11,ModifierEHS_Frequency,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:00.1730239+00:00,1000,1,32.80,40,0,8224,0,,ok
M11,ModifierEHS_Frequency,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:00.1758477+00:00,1000,2,31.80,40,0,8224,0,,ok
M11,ModifierEHS_Frequency,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:00.1783208+00:00,1000,3,31.40,40,0,8224,0,,ok
M11,ModifierEHS_Frequency,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:00.1807933+00:00,1000,4,31.40,40,0,8224,0,,ok
M11,ModifierEHS_Frequency,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:00.5544494+00:00,1000,0,90480.20,1589952,0,1609480,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:00.6683255+00:00,1000,1,91720.00,1576248,0,1595712,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:00.7837516+00:00,1000,2,92345.40,1581472,0,1595712,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:00.9071491+00:00,1000,3,99122.10,1592656,0,1612144,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorToday,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:01.0268081+00:00,1000,4,93059.70,1745416,0,1759624,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:02.2206466+00:00,1000,0,89432.90,1575072,0,1595672,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:02.3554136+00:00,1000,1,94580.80,1602640,0,1620304,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:02.5014470+00:00,1000,2,94451.60,1575336,0,1595720,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:02.6612250+00:00,1000,3,94877.10,1733792,0,1751400,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorV2,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:02.8018615+00:00,1000,4,90372.30,1575072,0,1595672,-1,ModifierEHSAllocations,ok
M12,Pool_Rent_HotPath,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:04.1269938+00:00,1000,0,85402.70,727272,0,741280,0,,ok
M12,Pool_Rent_HotPath,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:04.2375218+00:00,1000,1,83962.80,727272,0,739944,0,,ok
M12,Pool_Rent_HotPath,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:04.3458090+00:00,1000,2,84428.70,727272,0,739944,0,,ok
M12,Pool_Rent_HotPath,Direct,CPC-ander-YTZ3O,X64,Release,2026-05-25T22:59:04.4576561+00:00,1000,3,85375.30,891216,0,903856,0,,ok
