benchId,benchName,variant,machineSku,architecture,configuration,timestamp,iterations,repetition,meanNs,allocBytes,gen0,heapDeltaBytes,counter,counterLabel,status
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:51.6361160+00:00,5000,1,77338.00,9672712,6,2581792,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:52.2040487+00:00,5000,2,98657.26,11023912,7,2443776,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:52.7497334+00:00,5000,3,89991.44,9720824,6,1025128,0,,ok
M4,Dispatch_Switch_Cold,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:53.4065042+00:00,5000,4,109263.86,9822320,6,2135584,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:54.2108670+00:00,5000,0,19523.12,4932192,0,4958944,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:54.3544846+00:00,5000,1,22328.18,4932192,0,4958944,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:54.4984582+00:00,5000,2,20668.92,4932192,0,4958944,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:54.6472184+00:00,5000,3,21596.54,4932192,0,4958944,0,,ok
M5,Dispatch_Switch_Warm,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:54.8048928+00:00,5000,4,22109.88,4932192,0,4958944,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:56.0081608+00:00,5000,0,65675.16,9668600,7,1355016,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:56.4636278+00:00,5000,1,78548.32,9712824,8,1252016,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:56.9211356+00:00,5000,2,76564.28,9703672,6,934616,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:57.5000683+00:00,5000,3,96650.56,9689224,7,2090680,0,,ok
M5,Dispatch_Switch_Warm,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:58.1820280+00:00,5000,4,113501.50,11006912,6,1464456,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:35:59.8282810+00:00,5000,0,61671.74,9703928,6,2028688,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:00.2941178+00:00,5000,1,81460.04,9692640,8,863776,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:00.7566043+00:00,5000,2,77554.40,16234800,5,7850648,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:01.4226249+00:00,5000,3,110173.54,9975016,6,2474736,0,,ok
M5,Dispatch_Switch_Warm,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:02.0521074+00:00,5000,4,102138.58,9696936,7,1127272,0,,ok
M6,Dispatch_ExternalType,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:02.9462057+00:00,5000,0,27226.68,3607800,1,1206592,0,,ok
M6,Dispatch_ExternalType,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:03.1214182+00:00,5000,1,31811.12,3607800,1,1205864,0,,ok
M6,Dispatch_ExternalType,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:03.3121688+00:00,5000,2,33350.88,3607800,1,1205864,0,,ok
M6,Dispatch_ExternalType,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:03.4916440+00:00,5000,3,29140.34,3607800,1,1205864,0,,ok
M6,Dispatch_ExternalType,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:03.6675438+00:00,5000,4,29505.60,3607800,1,1205864,0,,ok
M6,Dispatch_ExternalType,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:04.1615212+00:00,5000,0,30042.70,4703464,3,991312,0,,ok
M6,Dispatch_ExternalType,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:04.3262516+00:00,5000,1,29549.26,4702856,2,1321120,0,,ok
M6,Dispatch_ExternalType,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:04.5417190+00:00,5000,2,36428.74,4703464,3,932688,0,,ok
M6,Dispatch_ExternalType,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:04.7212940+00:00,5000,3,30128.14,4702856,2,1321224,0,,ok
M6,Dispatch_ExternalType,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:04.9413581+00:00,5000,4,36414.44,4703464,3,968280,0,,ok
M6,Dispatch_ExternalType,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:05.4313845+00:00,5000,0,30711.90,4703464,3,690128,0,,ok
M6,Dispatch_ExternalType,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:05.6042981+00:00,5000,1,30437.82,4702856,2,1321120,0,,ok
M6,Dispatch_ExternalType,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:05.7867243+00:00,5000,2,31936.32,4703464,3,981496,0,,ok
M6,Dispatch_ExternalType,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:05.9643888+00:00,5000,3,29825.70,4702856,2,1321120,0,,ok
M6,Dispatch_ExternalType,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:06.1776987+00:00,5000,4,35802.58,4703464,3,929880,0,,ok
M7,Update_NoChange,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:21.1004311+00:00,5000,0,988116.82,122704000,30,4451608,0,,ok
M7,Update_NoChange,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:26.0851473+00:00,5000,1,992433.38,122704000,30,4451608,0,,ok
M7,Update_NoChange,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:31.0382529+00:00,5000,2,984630.44,122704000,30,4451608,0,,ok
M7,Update_NoChange,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:35.9443835+00:00,5000,3,972728.58,122704000,30,4451608,0,,ok
M7,Update_NoChange,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:40.9738298+00:00,5000,4,997234.02,122704000,30,4451608,0,,ok
M7,Update_NoChange,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:41.5453974+00:00,5000,0,17811.30,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:41.6251982+00:00,5000,1,11587.96,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:41.7038756+00:00,5000,2,12482.24,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:41.7797329+00:00,5000,3,11794.32,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:41.8567129+00:00,5000,4,12012.18,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:42.1375506+00:00,5000,0,11798.08,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:42.2128289+00:00,5000,1,11829.02,779584,0,797600,0,,ok
M7,Update_NoChange,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:42.2938146+00:00,5000,2,12807.20,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:42.3697752+00:00,5000,3,11602.10,779584,0,797656,0,,ok
M7,Update_NoChange,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:42.4457726+00:00,5000,4,11888.54,779584,0,797656,0,,ok
M8,Update_OneLeafChanged,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:42.6122424+00:00,5000,0,4482.24,1019536,0,1036152,0,,ok
M8,Update_OneLeafChanged,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:42.6492636+00:00,5000,1,4356.62,1019536,0,1036152,0,,ok
M8,Update_OneLeafChanged,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:42.6870946+00:00,5000,2,4227.58,1019536,0,1036152,0,,ok
M8,Update_OneLeafChanged,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:42.7247946+00:00,5000,3,4252.76,1019536,0,1036152,0,,ok
M8,Update_OneLeafChanged,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:42.7631421+00:00,5000,4,4466.40,1019536,0,1036152,0,,ok
M8,Update_OneLeafChanged,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:42.9308224+00:00,5000,0,5383.48,2123320,0,2141664,0,,ok
M8,Update_OneLeafChanged,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:42.9708577+00:00,5000,1,4420.66,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:43.0089245+00:00,5000,2,4276.10,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:43.0470653+00:00,5000,3,4251.86,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:43.0868505+00:00,5000,4,4600.12,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:43.2482477+00:00,5000,0,4258.02,2123320,0,2138232,0,,ok
M8,Update_OneLeafChanged,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:43.2866765+00:00,5000,1,4256.08,2123320,0,2138040,0,,ok
M8,Update_OneLeafChanged,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:43.3258030+00:00,5000,2,4089.82,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:43.3628454+00:00,5000,3,4114.22,2123320,0,2138168,0,,ok
M8,Update_OneLeafChanged,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:36:43.3997403+00:00,5000,4,4057.76,2123320,0,2138168,0,,ok
M10,EventHandlerState_Alloc,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:38.3546571+00:00,1000,0,31641.00,2999272,0,3018352,0,,ok
M10,EventHandlerState_Alloc,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:38.4390405+00:00,1000,1,36067.20,2917248,0,2936288,0,,ok
M10,EventHandlerState_Alloc,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:38.4868471+00:00,1000,2,35472.40,2999272,0,3018304,0,,ok
M10,EventHandlerState_Alloc,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:38.5337158+00:00,1000,3,31803.00,2917248,0,2936264,0,,ok
M10,EventHandlerState_Alloc,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:38.5831210+00:00,1000,4,33183.20,2999536,0,3018304,0,,ok
M10,EventHandlerState_Alloc,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:38.8735103+00:00,1000,0,55800.20,4342520,0,4362288,0,,ok
M10,EventHandlerState_Alloc,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:38.9641816+00:00,1000,1,63328.00,3809520,0,3832112,0,,ok
M10,EventHandlerState_Alloc,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.0452546+00:00,1000,2,49540.80,4178472,0,4209136,0,,ok
M10,EventHandlerState_Alloc,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.1232136+00:00,1000,3,45776.10,3809520,0,3832128,0,,ok
M10,EventHandlerState_Alloc,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.2099025+00:00,1000,4,51418.60,4178472,0,4201016,0,,ok
M10,EventHandlerState_Alloc,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.4662038+00:00,1000,0,45422.50,4096448,0,4116480,0,,ok
M10,EventHandlerState_Alloc,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.5356561+00:00,1000,1,47687.70,3891440,0,3914448,0,,ok
M10,EventHandlerState_Alloc,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.6231764+00:00,1000,2,63573.20,3768560,0,3791536,0,,ok
M10,EventHandlerState_Alloc,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.6969863+00:00,1000,3,44532.30,4055384,0,4078072,0,,ok
M10,EventHandlerState_Alloc,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.7711661+00:00,1000,4,43361.20,3932768,0,3955400,0,,ok
M11,ModifierEHS_Frequency,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.8686380+00:00,1000,0,161.20,40,0,456,0,,ok
M11,ModifierEHS_Frequency,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.8740146+00:00,1000,1,31.90,40,0,456,0,,ok
M11,ModifierEHS_Frequency,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.8766038+00:00,1000,2,26.70,40,0,8224,0,,ok
M11,ModifierEHS_Frequency,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.8791296+00:00,1000,3,31.60,40,0,8224,0,,ok
M11,ModifierEHS_Frequency,Direct,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:39.8816633+00:00,1000,4,46.10,40,0,8224,0,,ok
M11,ModifierEHS_Frequency,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:40.0605900+00:00,1000,0,44798.40,1636088,0,1650376,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:40.1133963+00:00,1000,1,37267.70,1950536,0,1964600,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:40.1788018+00:00,1000,2,49572.80,1791816,0,1808944,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:40.2287289+00:00,1000,3,34375.10,1639056,0,1653208,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorToday,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:40.2782837+00:00,1000,4,32743.30,1627872,0,1645000,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:41.0171468+00:00,1000,0,36570.00,1567072,0,1587488,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:41.0728766+00:00,1000,1,32186.40,1758848,0,1775984,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:41.1283944+00:00,1000,2,30932.00,1894960,0,1915320,-1,ModifierEHSAllocations,ok
M11,ModifierEHS_Frequency,ReactorV2,LAPTOP-4MEP83VI,Arm64,Release,2026-05-25T22:38:41.1844373+00:00,1000,3,32315.80,1561848,0,1579160,-1,ModifierEHSAllocations,ok
