[PerfBench.ControlModel] writing C:\Users\andersonch\Code\reactor3\docs\specs\047\phase1-results\LAPTOP-4MEP83VI\2026-05-26-arm64-perf-typed-gate\perfbench-m1-m8.jsonl
  rep=3 mean=224419.0ns alloc=9693192B gen0=3 
  rep=4 mean=211954.4ns alloc=9701200B gen0=3 
  rep=5 mean=226226.2ns alloc=12281256B gen0=3 
  rep=6 mean=243609.4ns alloc=9685400B gen0=3 
  rep=7 mean=250776.7ns alloc=9709344B gen0=4 
  rep=8 mean=267517.5ns alloc=9661152B gen0=3 
  rep=9 mean=263173.9ns alloc=9701248B gen0=4 
[run] M6 Dispatch_ExternalType Direct
  rep=0 mean=52602.1ns alloc=3607192B gen0=0 
  rep=1 mean=50750.5ns alloc=3607192B gen0=0 
  rep=2 mean=51301.7ns alloc=3607192B gen0=0 
  rep=3 mean=55950.4ns alloc=3607192B gen0=0 
  rep=4 mean=56605.9ns alloc=3607192B gen0=0 
  rep=5 mean=52967.9ns alloc=3607192B gen0=0 
  rep=6 mean=54228.4ns alloc=3607192B gen0=0 
  rep=7 mean=52991.8ns alloc=3607192B gen0=0 
  rep=8 mean=46530.7ns alloc=3607192B gen0=0 
  rep=9 mean=52022.7ns alloc=3607192B gen0=0 
[run] M6 Dispatch_ExternalType ReactorToday
  rep=0 mean=52053.9ns alloc=7308736B gen0=0 
  rep=1 mean=54061.9ns alloc=4687192B gen0=0 
  rep=2 mean=53483.6ns alloc=4687192B gen0=0 
  rep=3 mean=53823.4ns alloc=4687192B gen0=0 
  rep=4 mean=53152.3ns alloc=4687192B gen0=0 
  rep=5 mean=54450.4ns alloc=4687192B gen0=0 
  rep=6 mean=53370.3ns alloc=4687192B gen0=0 
  rep=7 mean=64160.2ns alloc=4687192B gen0=0 
  rep=8 mean=55891.8ns alloc=4687192B gen0=0 
  rep=9 mean=56863.6ns alloc=4687192B gen0=0 
[run] M6 Dispatch_ExternalType ReactorV2
  rep=0 mean=59321.5ns alloc=4687800B gen0=1 
  rep=1 mean=68111.8ns alloc=4687800B gen0=1 
  rep=2 mean=58021.3ns alloc=4687800B gen0=1 
  rep=3 mean=57795.4ns alloc=4687800B gen0=1 
  rep=4 mean=66907.7ns alloc=4687800B gen0=1 
  rep=5 mean=51239.4ns alloc=4687800B gen0=1 
  rep=6 mean=64976.6ns alloc=4687800B gen0=1 
  rep=7 mean=58037.3ns alloc=4687800B gen0=1 
  rep=8 mean=58125.7ns alloc=4687800B gen0=1 
  rep=9 mean=67460.9ns alloc=4687800B gen0=1 
[run] M7 Update_NoChange Direct
  rep=0 mean=2091324.7ns alloc=122687136B gen0=28 
  rep=1 mean=2085375.4ns alloc=125308680B gen0=28 
  rep=2 mean=2069181.4ns alloc=122687136B gen0=28 
  rep=3 mean=2042383.9ns alloc=122687136B gen0=28 
  rep=4 mean=2100666.6ns alloc=122687136B gen0=28 
  rep=5 mean=2057868.5ns alloc=122687136B gen0=28 
  rep=6 mean=2085575.0ns alloc=122687136B gen0=28 
  rep=7 mean=2086510.3ns alloc=122687136B gen0=28 
  rep=8 mean=2111321.4ns alloc=122687136B gen0=28 
  rep=9 mean=2025517.7ns alloc=122687136B gen0=28 
[run] M7 Update_NoChange ReactorToday
  rep=0 mean=23342.1ns alloc=779584B gen0=0 
  rep=1 mean=22944.3ns alloc=779584B gen0=0 
  rep=2 mean=22154.9ns alloc=779584B gen0=0 
  rep=3 mean=23861.5ns alloc=779584B gen0=0 
  rep=4 mean=23756.2ns alloc=779584B gen0=0 
  rep=5 mean=20496.0ns alloc=779584B gen0=0 
  rep=6 mean=20354.2ns alloc=779584B gen0=0 
  rep=7 mean=21803.1ns alloc=779584B gen0=0 
  rep=8 mean=22580.3ns alloc=779584B gen0=0 
  rep=9 mean=22861.1ns alloc=779584B gen0=0 
[run] M7 Update_NoChange ReactorV2
  rep=0 mean=24361.2ns alloc=779584B gen0=0 
  rep=1 mean=24322.1ns alloc=779584B gen0=0 
  rep=2 mean=17447.5ns alloc=779584B gen0=0 
  rep=3 mean=25611.0ns alloc=779584B gen0=0 
  rep=4 mean=22801.1ns alloc=779584B gen0=0 
  rep=5 mean=22968.6ns alloc=779584B gen0=0 
  rep=6 mean=25209.6ns alloc=779584B gen0=0 
  rep=7 mean=25511.0ns alloc=779584B gen0=0 
  rep=8 mean=23853.0ns alloc=779584B gen0=0 
  rep=9 mean=25785.3ns alloc=779584B gen0=0 
[run] M8 Update_OneLeafChanged Direct
  rep=0 mean=9806.4ns alloc=1019536B gen0=0 
  rep=1 mean=8569.0ns alloc=1019536B gen0=0 
  rep=2 mean=8536.6ns alloc=1019536B gen0=0 
  rep=3 mean=9206.4ns alloc=1019536B gen0=0 
  rep=4 mean=8617.5ns alloc=1019536B gen0=0 
  rep=5 mean=9852.0ns alloc=1019536B gen0=0 
  rep=6 mean=8688.6ns alloc=1019536B gen0=0 
  rep=7 mean=11566.4ns alloc=1019536B gen0=0 
  rep=8 mean=9614.8ns alloc=1019536B gen0=0 
  rep=9 mean=8760.3ns alloc=1019536B gen0=0 
[run] M8 Update_OneLeafChanged ReactorToday
  rep=0 mean=8806.0ns alloc=2123320B gen0=0 
  rep=1 mean=8385.9ns alloc=2123320B gen0=0 
  rep=2 mean=9284.9ns alloc=2123320B gen0=0 
  rep=3 mean=9042.8ns alloc=2123320B gen0=0 
  rep=4 mean=8507.1ns alloc=2123320B gen0=0 
  rep=5 mean=8522.3ns alloc=2123320B gen0=0 
  rep=6 mean=8562.6ns alloc=2123320B gen0=0 
  rep=7 mean=9061.1ns alloc=2123320B gen0=0 
  rep=8 mean=8823.6ns alloc=2123320B gen0=0 
  rep=9 mean=8801.6ns alloc=2123320B gen0=0 
[run] M8 Update_OneLeafChanged ReactorV2
  rep=0 mean=7942.0ns alloc=2123320B gen0=0 
  rep=1 mean=8275.9ns alloc=2123320B gen0=0 
  rep=2 mean=8917.4ns alloc=2123320B gen0=0 
  rep=3 mean=7678.8ns alloc=2123320B gen0=0 
  rep=4 mean=8354.7ns alloc=2123320B gen0=0 
  rep=5 mean=8661.6ns alloc=2123320B gen0=0 
  rep=6 mean=10034.3ns alloc=2123320B gen0=0 
  rep=7 mean=9891.8ns alloc=2123320B gen0=0 
  rep=8 mean=9124.8ns alloc=2123320B gen0=0 
  rep=9 mean=9029.3ns alloc=2123320B gen0=0 
[done] C:\Users\andersonch\Code\reactor3\docs\specs\047\phase1-results\LAPTOP-4MEP83VI\2026-05-26-arm64-perf-typed-gate\perfbench-m1-m8.jsonl
[PerfBench.ControlModel] writing C:\Users\andersonch\Code\reactor3\docs\specs\047\phase1-results\LAPTOP-4MEP83VI\2026-05-26-arm64-perf-typed-gate\perfbench-m11.jsonl
[run] M11 ModifierEHS_Frequency Direct
  rep=0 mean=30.3ns alloc=40B gen0=0 
  rep=1 mean=23.1ns alloc=40B gen0=0 
  rep=2 mean=22.0ns alloc=40B gen0=0 
  rep=3 mean=21.9ns alloc=40B gen0=0 
  rep=4 mean=21.9ns alloc=40B gen0=0 
  rep=5 mean=22.2ns alloc=40B gen0=0 
  rep=6 mean=20.0ns alloc=40B gen0=0 
  rep=7 mean=20.2ns alloc=40B gen0=0 
  rep=8 mean=24.1ns alloc=40B gen0=0 
  rep=9 mean=1425.1ns alloc=40B gen0=0 
[run] M11 ModifierEHS_Frequency ReactorToday
  rep=0 mean=36968.4ns alloc=1766480B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=1 mean=41802.8ns alloc=1670912B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=2 mean=41002.1ns alloc=1758264B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=3 mean=39850.0ns alloc=1687320B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=4 mean=48982.2ns alloc=1758264B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=5 mean=40376.8ns alloc=1670912B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=6 mean=40883.0ns alloc=1758528B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=7 mean=49392.9ns alloc=1670912B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=8 mean=40499.2ns alloc=1791056B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=9 mean=44999.7ns alloc=1670912B gen0=0 counter[ModifierEHSAllocations]=-1
[run] M11 ModifierEHS_Frequency ReactorV2
  rep=0 mean=43924.5ns alloc=1630944B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=1 mean=39462.9ns alloc=1871792B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=2 mean=38095.2ns alloc=1630944B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=3 mean=37690.6ns alloc=1625720B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=4 mean=42510.4ns alloc=1713232B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=5 mean=33230.4ns alloc=1789768B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=6 mean=35999.2ns alloc=1696504B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=7 mean=40687.5ns alloc=1707744B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=8 mean=42461.1ns alloc=1630944B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=9 mean=77750.5ns alloc=1751752B gen0=0 counter[ModifierEHSAllocations]=-1
[done] C:\Users\andersonch\Code\reactor3\docs\specs\047\phase1-results\LAPTOP-4MEP83VI\2026-05-26-arm64-perf-typed-gate\perfbench-m11.jsonl
