=== M1-M8 ===
[PerfBench.ControlModel] writing C:\Users\andersonch\Code\reactor3\docs\specs\047\phase1-results\LAPTOP-4MEP83VI\2026-05-26-arm64-perf-typed\perfbench-controlmodel-m1-m8.jsonl
  rep=1 mean=23144.3ns alloc=779584B gen0=0 
  rep=2 mean=21279.2ns alloc=779584B gen0=0 
  rep=3 mean=21373.6ns alloc=779584B gen0=0 
  rep=4 mean=22980.5ns alloc=779584B gen0=0 
[run] M7 Update_NoChange ReactorV2
  rep=0 mean=20578.2ns alloc=779584B gen0=0 
  rep=1 mean=20801.1ns alloc=779584B gen0=0 
  rep=2 mean=20872.0ns alloc=779584B gen0=0 
  rep=3 mean=20974.5ns alloc=779584B gen0=0 
  rep=4 mean=19000.0ns alloc=779584B gen0=0 
[run] M8 Update_OneLeafChanged Direct
  rep=0 mean=8422.0ns alloc=1019536B gen0=0 
  rep=1 mean=8714.4ns alloc=1019536B gen0=0 
  rep=2 mean=7891.9ns alloc=1019536B gen0=0 
  rep=3 mean=8553.9ns alloc=1019536B gen0=0 
  rep=4 mean=8078.2ns alloc=1019536B gen0=0 
[run] M8 Update_OneLeafChanged ReactorToday
  rep=0 mean=9838.4ns alloc=2123320B gen0=0 
  rep=1 mean=8215.8ns alloc=2123320B gen0=0 
  rep=2 mean=7455.8ns alloc=2123320B gen0=0 
  rep=3 mean=8012.2ns alloc=2123320B gen0=0 
  rep=4 mean=8325.0ns alloc=2123320B gen0=0 
[run] M8 Update_OneLeafChanged ReactorV2
  rep=0 mean=6827.2ns alloc=2123320B gen0=0 
  rep=1 mean=8614.6ns alloc=2123320B gen0=0 
  rep=2 mean=8450.9ns alloc=2123320B gen0=0 
  rep=3 mean=8102.2ns alloc=2123320B gen0=0 
  rep=4 mean=8291.3ns alloc=2123320B gen0=0 
[done] C:\Users\andersonch\Code\reactor3\docs\specs\047\phase1-results\LAPTOP-4MEP83VI\2026-05-26-arm64-perf-typed\perfbench-controlmodel-m1-m8.jsonl
=== M9 ===
[PerfBench.ControlModel] writing C:\Users\andersonch\Code\reactor3\docs\specs\047\phase1-results\LAPTOP-4MEP83VI\2026-05-26-arm64-perf-typed\perfbench-controlmodel-m9.jsonl
[run] M9 Update_AllChanged Direct
  rep=0 mean=1470676.9ns alloc=96782016B gen0=22 
  rep=1 mean=1571988.3ns alloc=96782016B gen0=22 
  rep=2 mean=1521794.9ns alloc=96782016B gen0=22 
  rep=3 mean=1493384.7ns alloc=96740952B gen0=22 
  rep=4 mean=1567111.1ns alloc=96782016B gen0=22 
[run] M9 Update_AllChanged ReactorToday
  rep=0 mean=2704325.4ns alloc=624508688B gen0=133 
  rep=1 mean=2708913.1ns alloc=624508688B gen0=133 
  rep=2 mean=2761157.5ns alloc=624467624B gen0=134 
  rep=3 mean=2778051.9ns alloc=624508688B gen0=133 
  rep=4 mean=2828545.5ns alloc=624467624B gen0=133 
[run] M9 Update_AllChanged ReactorV2
  rep=0 mean=2919343.4ns alloc=624508952B gen0=133 
  rep=1 mean=2893304.3ns alloc=624467624B gen0=134 
  rep=2 mean=2885344.0ns alloc=624508688B gen0=133 
  rep=3 mean=2887658.9ns alloc=624467624B gen0=133 
  rep=4 mean=2879530.2ns alloc=624508688B gen0=133 
[done] C:\Users\andersonch\Code\reactor3\docs\specs\047\phase1-results\LAPTOP-4MEP83VI\2026-05-26-arm64-perf-typed\perfbench-controlmodel-m9.jsonl
=== M10-M13 ===
[PerfBench.ControlModel] writing C:\Users\andersonch\Code\reactor3\docs\specs\047\phase1-results\LAPTOP-4MEP83VI\2026-05-26-arm64-perf-typed\perfbench-controlmodel-m10-m13.jsonl
[run] M10 EventHandlerState_Alloc Direct
  rep=0 mean=34159.1ns alloc=2999272B gen0=0 
  rep=1 mean=34681.2ns alloc=2917248B gen0=0 
  rep=2 mean=35476.4ns alloc=2999272B gen0=0 
  rep=3 mean=34444.9ns alloc=2917248B gen0=0 
  rep=4 mean=41393.6ns alloc=2999536B gen0=0 
[run] M10 EventHandlerState_Alloc ReactorToday
  rep=0 mean=47384.3ns alloc=4350520B gen0=0 
  rep=1 mean=46096.7ns alloc=3817520B gen0=0 
  rep=2 mean=48790.0ns alloc=4186472B gen0=0 
  rep=3 mean=44480.8ns alloc=3817520B gen0=0 
  rep=4 mean=51968.0ns alloc=4186472B gen0=0 
[run] M10 EventHandlerState_Alloc ReactorV2
  rep=0 mean=41304.5ns alloc=3552896B gen0=0 
  rep=1 mean=42441.4ns alloc=3347888B gen0=0 
  rep=2 mean=39176.6ns alloc=3225008B gen0=0 
  rep=3 mean=41879.7ns alloc=3497720B gen0=0 
  rep=4 mean=44667.0ns alloc=3292952B gen0=0 
[run] M11 ModifierEHS_Frequency Direct
  rep=0 mean=81.4ns alloc=40B gen0=0 
  rep=1 mean=25.0ns alloc=40B gen0=0 
  rep=2 mean=22.0ns alloc=40B gen0=0 
  rep=3 mean=21.4ns alloc=40B gen0=0 
  rep=4 mean=25.2ns alloc=40B gen0=0 
[run] M11 ModifierEHS_Frequency ReactorToday
  rep=0 mean=33697.6ns alloc=1910376B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=1 mean=33858.0ns alloc=1569048B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=2 mean=33245.9ns alloc=1738216B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=3 mean=38854.8ns alloc=1585456B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=4 mean=35826.7ns alloc=1574272B gen0=0 counter[ModifierEHSAllocations]=-1
[run] M11 ModifierEHS_Frequency ReactorV2
  rep=0 mean=40844.8ns alloc=2815168B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=1 mean=45675.7ns alloc=2340560B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=2 mean=51442.4ns alloc=2323600B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=3 mean=88611.1ns alloc=2348832B gen0=0 counter[ModifierEHSAllocations]=-1
  rep=4 mean=92082.8ns alloc=2487280B gen0=0 counter[ModifierEHSAllocations]=-1
[run] M12 Pool_Rent_HotPath Direct
  rep=0 mean=48979.9ns alloc=727272B gen0=0 
  rep=1 mean=50290.8ns alloc=727272B gen0=0 
  rep=2 mean=56040.5ns alloc=727272B gen0=0 
  rep=3 mean=61779.8ns alloc=727272B gen0=0 
  rep=4 mean=59858.8ns alloc=891480B gen0=0 
[run] M12 Pool_Rent_HotPath ReactorToday
  rep=0 mean=69271.5ns alloc=1055272B gen0=0 
  rep=1 mean=67221.4ns alloc=1055272B gen0=0 
  rep=2 mean=64242.8ns alloc=1055272B gen0=0 
  rep=3 mean=77466.4ns alloc=1055272B gen0=0 
  rep=4 mean=75138.4ns alloc=1055272B gen0=0 
[run] M12 Pool_Rent_HotPath ReactorV2
  rep=0 mean=66863.9ns alloc=1055536B gen0=0 
  rep=1 mean=55248.1ns alloc=1055272B gen0=0 
  rep=2 mean=75634.0ns alloc=1055192B gen0=0 
  rep=3 mean=69223.1ns alloc=1055192B gen0=0 
  rep=4 mean=66988.8ns alloc=1055192B gen0=0 
[run] M13 Setters_Suppression_Scope Direct
  rep=0 mean=162.0ns alloc=24040B gen0=0 
  rep=1 mean=40.6ns alloc=24040B gen0=0 
  rep=2 mean=60.5ns alloc=24040B gen0=0 
  rep=3 mean=58.4ns alloc=24040B gen0=0 
  rep=4 mean=61.5ns alloc=24040B gen0=0 
[run] M13 Setters_Suppression_Scope ReactorToday
  rep=0 mean=536.3ns alloc=29400B gen0=0 
  rep=1 mean=344.4ns alloc=29400B gen0=0 
  rep=2 mean=390.5ns alloc=29664B gen0=0 
  rep=3 mean=335.4ns alloc=29400B gen0=0 
  rep=4 mean=266.1ns alloc=29400B gen0=0 
[run] M13 Setters_Suppression_Scope ReactorV2
  rep=0 mean=300.1ns alloc=29488B gen0=0 
  rep=1 mean=346.6ns alloc=29488B gen0=0 
  rep=2 mean=273.9ns alloc=29488B gen0=0 
  rep=3 mean=294.3ns alloc=29488B gen0=0 
  rep=4 mean=620.5ns alloc=29488B gen0=0 
[done] C:\Users\andersonch\Code\reactor3\docs\specs\047\phase1-results\LAPTOP-4MEP83VI\2026-05-26-arm64-perf-typed\perfbench-controlmodel-m10-m13.jsonl
